@RELATION caltech101

@ATTRIBUTE	quantCol0	NUMERIC
@ATTRIBUTE	quantCol1	NUMERIC
@ATTRIBUTE	quantCol2	NUMERIC
@ATTRIBUTE	quantCol3	NUMERIC
@ATTRIBUTE	quantCol4	NUMERIC
@ATTRIBUTE	quantCol5	NUMERIC
@ATTRIBUTE	quantCol6	NUMERIC
@ATTRIBUTE	quantCol7	NUMERIC
@ATTRIBUTE	quantCol8	NUMERIC
@ATTRIBUTE	quantCol9	NUMERIC
@ATTRIBUTE	quantCol10	NUMERIC
@ATTRIBUTE	quantCol11	NUMERIC
@ATTRIBUTE	quantCol12	NUMERIC
@ATTRIBUTE	quantCol13	NUMERIC
@ATTRIBUTE	quantCol14	NUMERIC
@ATTRIBUTE	quantCol15	NUMERIC
@ATTRIBUTE	quantCol16	NUMERIC
@ATTRIBUTE	quantCol17	NUMERIC
@ATTRIBUTE	quantCol18	NUMERIC
@ATTRIBUTE	quantCol19	NUMERIC
@ATTRIBUTE	quantCol20	NUMERIC
@ATTRIBUTE	quantCol21	NUMERIC
@ATTRIBUTE	quantCol22	NUMERIC
@ATTRIBUTE	quantCol23	NUMERIC
@ATTRIBUTE	quantCol24	NUMERIC
@ATTRIBUTE	quantCol25	NUMERIC
@ATTRIBUTE	quantCol26	NUMERIC
@ATTRIBUTE	quantCol27	NUMERIC
@ATTRIBUTE	quantCol28	NUMERIC
@ATTRIBUTE	quantCol29	NUMERIC
@ATTRIBUTE	quantCol30	NUMERIC
@ATTRIBUTE	quantCol31	NUMERIC
@ATTRIBUTE	quantCol32	NUMERIC
@ATTRIBUTE	quantCol33	NUMERIC
@ATTRIBUTE	quantCol34	NUMERIC
@ATTRIBUTE	quantCol35	NUMERIC
@ATTRIBUTE	quantCol36	NUMERIC
@ATTRIBUTE	quantCol37	NUMERIC
@ATTRIBUTE	quantCol38	NUMERIC
@ATTRIBUTE	quantCol39	NUMERIC
@ATTRIBUTE	quantCol40	NUMERIC
@ATTRIBUTE	quantCol41	NUMERIC
@ATTRIBUTE	quantCol42	NUMERIC
@ATTRIBUTE	quantCol43	NUMERIC
@ATTRIBUTE	quantCol44	NUMERIC
@ATTRIBUTE	quantCol45	NUMERIC
@ATTRIBUTE	quantCol46	NUMERIC
@ATTRIBUTE	quantCol47	NUMERIC
@ATTRIBUTE	quantCol48	NUMERIC
@ATTRIBUTE	quantCol49	NUMERIC
@ATTRIBUTE	quantCol50	NUMERIC
@ATTRIBUTE	quantCol51	NUMERIC
@ATTRIBUTE	quantCol52	NUMERIC
@ATTRIBUTE	quantCol53	NUMERIC
@ATTRIBUTE	quantCol54	NUMERIC
@ATTRIBUTE	quantCol55	NUMERIC
@ATTRIBUTE	quantCol56	NUMERIC
@ATTRIBUTE	quantCol57	NUMERIC
@ATTRIBUTE	quantCol58	NUMERIC
@ATTRIBUTE	quantCol59	NUMERIC
@ATTRIBUTE	quantCol60	NUMERIC
@ATTRIBUTE	quantCol61	NUMERIC
@ATTRIBUTE	quantCol62	NUMERIC
@ATTRIBUTE	quantCol63	NUMERIC
@ATTRIBUTE	class	{binocular,lobster,starfish,scorpion,wild_cat,sea_horse,nautilus,grand_piano,stop_sign,stapler,tick,cougar_body,inline_skate,strawberry,headphone,emu,ewer,ceiling_fan,watch,camera,schooner,helicopter,cellphone,cup,buddha,barrel,windsor_chair,dolphin,rhino,brontosaurus,chair,stegosaurus,Leopards,panda,revolver,water_lilly,okapi,menorah,anchor,metronome,euphonium,bonsai,bass,elephant,cannon,kangaroo,mayfly,joshua_tree,crayfish,pyramid,car_side,wheelchair,dalmatian,rooster,dollar_bill,airplanes,flamingo_head,crab,lamp,gramophone,snoopy,hedgehog,mandolin,soccer_ball,laptop,beaver,garfield,ibis,flamingo,platypus,scissors,minaret,yin_yang,crocodile_head,Faces,hawksbill,Motorbikes,accordion,sunflower,pagoda,ferry,dragonfly,trilobite,octopus,crocodile,brain,Faces_easy,electric_guitar,gerenuk,saxophone,ant,umbrella,butterfly,ketch,wrench,chandelier,cougar_face,pigeon,pizza,llama,lotus}

@DATA
0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,152,255,255,75,57,17,3,6,3,0,0,0,0,0,0,147,212,192,163,110,123,80,49,8,3,0,0,0,0,0,0,0,18,22,9,5,7,6,2,chandelier
9,0,0,0,0,0,0,32,78,65,0,3,0,0,0,0,0,0,0,0,0,0,45,16,175,181,107,47,0,0,0,0,7,0,0,0,83,37,5,0,198,131,22,8,83,7,0,0,84,7,0,0,164,52,0,0,255,199,69,20,3,0,0,4,chandelier
0,0,0,0,0,0,0,0,255,208,0,25,0,0,0,0,0,0,0,0,0,0,0,0,181,237,234,199,0,0,0,6,0,0,30,92,10,5,82,82,50,65,125,125,0,0,0,21,9,7,81,123,20,37,149,139,0,11,9,11,37,50,80,64,chandelier
0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,41,84,0,0,0,0,16,0,0,0,0,5,3,0,54,123,238,174,0,0,0,4,127,65,36,4,133,141,124,108,113,92,92,68,73,63,78,53,chandelier
15,0,0,0,0,0,0,0,154,186,10,39,0,0,0,0,0,0,0,0,0,0,87,28,84,204,255,210,0,0,3,4,0,45,105,46,54,121,183,92,12,97,178,139,0,7,8,16,0,51,122,67,7,109,211,130,0,0,3,49,81,74,71,106,chandelier
0,0,0,0,0,0,0,0,11,31,5,5,0,0,0,0,0,0,0,0,0,0,0,0,75,132,161,145,0,0,0,0,36,66,23,7,255,99,45,7,78,157,183,173,0,0,3,3,20,60,53,36,176,221,213,159,3,16,30,56,62,84,86,65,chandelier
0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,99,147,135,8,31,31,18,21,35,24,2,0,0,0,0,227,255,255,206,138,158,128,74,132,120,61,0,70,49,30,8,255,255,243,220,197,168,138,135,chandelier
94,0,0,0,0,0,0,0,204,139,0,3,0,0,0,0,0,0,0,0,0,0,0,0,247,226,169,112,0,0,0,0,14,0,0,0,13,6,0,3,195,81,70,40,7,0,0,0,89,1,0,0,136,28,20,14,148,118,14,11,13,13,11,0,chandelier
0,0,0,0,72,0,0,0,26,39,3,47,0,0,0,0,74,255,0,1,0,0,0,0,119,121,55,80,28,15,34,43,157,150,182,168,25,16,3,1,97,71,34,53,67,39,44,46,124,82,64,62,64,41,17,16,61,94,59,29,15,15,19,49,chandelier
220,0,0,0,0,0,0,0,224,99,5,0,0,0,0,0,0,0,0,0,0,0,0,0,82,186,197,174,11,15,11,4,9,15,8,3,0,1,0,4,54,116,133,155,48,65,57,53,15,28,23,20,0,1,7,40,7,18,31,37,37,37,44,67,chandelier
0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,18,19,252,104,0,0,0,0,0,0,3,6,0,0,0,0,72,182,223,212,0,0,0,0,0,15,39,103,5,19,48,60,25,95,147,202,0,3,16,51,0,7,21,48,65,95,137,209,chandelier
84,32,0,0,0,0,0,3,164,150,72,55,3,0,14,0,64,10,13,0,3,0,14,0,110,218,255,112,87,123,97,3,106,123,81,0,40,38,15,0,46,128,242,32,32,118,158,6,47,101,109,3,35,42,48,5,0,23,39,56,72,108,0,3,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,96,102,70,27,69,57,17,0,0,0,5,0,0,0,0,160,181,190,173,143,180,175,150,29,26,39,46,15,7,18,34,255,149,137,146,155,153,155,189,chandelier
255,68,0,0,0,0,0,0,255,123,48,39,0,0,0,0,0,0,0,0,0,0,30,0,161,91,43,54,0,6,4,0,0,7,19,6,102,19,5,12,16,3,8,14,0,3,7,5,3,3,13,7,19,7,10,16,3,0,0,0,3,3,5,6,chandelier
160,0,0,0,0,0,0,0,164,158,0,3,0,0,0,0,0,0,0,0,0,0,0,0,137,93,75,38,0,0,0,0,5,0,0,3,59,7,24,16,148,3,0,12,49,0,0,0,114,0,0,3,124,0,0,9,255,3,0,0,0,0,0,0,chandelier
70,0,0,0,0,0,0,0,238,51,31,32,0,0,0,0,0,0,0,0,0,0,0,0,255,247,98,65,46,3,0,0,124,16,13,8,13,5,3,0,236,136,33,54,190,49,17,37,186,37,13,41,34,5,5,3,107,165,33,14,10,3,10,57,chandelier
0,0,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,9,0,0,0,0,0,0,132,164,141,123,0,0,0,0,19,11,8,6,118,160,108,64,109,117,63,81,0,0,0,5,32,0,1,7,165,161,87,81,51,66,3,0,0,12,20,70,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,255,255,255,255,255,195,102,chandelier
255,33,0,0,0,0,0,0,255,255,12,45,0,0,0,0,0,0,0,0,0,0,0,0,255,202,73,67,0,0,0,0,0,0,0,0,66,9,0,0,133,26,0,29,6,0,0,20,19,0,0,18,80,7,0,0,17,60,7,0,0,0,0,18,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,73,57,0,0,0,0,0,0,0,0,0,0,0,0,0,255,195,111,0,0,0,0,0,6,45,36,0,64,62,32,0,0,26,93,164,196,154,68,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,36,26,28,0,0,0,0,3,12,10,0,0,0,0,0,44,157,254,255,0,12,7,5,12,31,30,8,13,16,8,3,39,119,139,122,9,58,62,39,5,25,37,56,43,15,15,26,chandelier
110,0,0,0,0,0,0,43,119,150,5,5,0,0,0,0,0,0,0,0,0,0,27,18,64,122,191,227,8,43,74,255,0,17,14,0,9,7,7,0,51,72,98,109,19,32,65,112,0,29,43,36,7,13,33,15,0,10,18,39,57,83,68,42,chandelier
115,3,0,0,0,0,0,0,255,255,31,114,0,0,0,0,0,0,0,0,0,0,43,0,180,194,160,198,0,0,3,0,0,0,0,0,20,35,10,0,0,36,114,30,0,4,63,10,0,0,0,0,0,3,4,0,0,0,0,6,51,3,0,0,chandelier
255,0,0,0,0,0,0,100,252,216,0,0,0,0,0,0,0,0,0,0,0,0,62,62,74,73,38,74,0,0,0,9,0,0,0,0,23,20,3,0,27,9,0,27,0,0,0,16,3,0,0,3,10,3,0,0,0,7,3,0,0,0,0,12,chandelier
18,0,0,0,0,0,0,0,91,79,90,62,111,0,43,0,0,0,0,0,0,0,0,0,205,198,156,140,255,255,123,56,0,0,0,0,3,0,0,0,40,9,18,35,25,12,40,80,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,62,chandelier
53,0,0,0,0,0,0,0,201,209,3,27,0,0,0,0,0,0,0,0,0,0,0,0,242,212,186,133,0,0,0,0,156,0,0,0,12,0,0,0,207,131,62,40,75,28,7,5,185,21,1,7,92,16,9,0,255,78,49,11,10,11,5,27,chandelier
103,0,0,0,0,0,0,0,255,177,0,33,0,0,0,0,0,0,0,0,0,0,9,0,150,205,172,165,0,0,5,22,0,0,0,11,8,3,3,0,0,42,102,140,0,0,15,42,0,0,3,28,0,3,0,13,0,0,0,5,21,49,62,113,chandelier
0,0,0,0,0,0,0,0,9,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,135,207,100,0,0,0,0,51,7,3,3,6,7,15,3,226,208,255,99,87,50,40,28,181,120,74,29,137,90,116,41,255,255,195,156,142,136,56,12,chandelier
247,0,0,0,0,0,0,0,255,255,3,0,0,0,0,0,40,16,23,5,0,0,8,3,158,186,255,237,0,3,6,3,126,138,112,62,128,129,81,34,79,87,117,134,11,30,39,57,88,114,104,84,118,129,103,80,35,29,36,41,55,40,47,98,chandelier
255,46,0,0,0,0,0,0,215,190,40,71,0,0,0,0,0,0,0,0,0,0,0,0,216,124,75,65,0,0,0,0,22,0,0,0,21,0,2,0,164,48,18,28,33,0,0,8,123,0,0,0,117,4,0,4,255,34,19,12,3,3,0,20,chandelier
255,9,0,0,0,0,0,10,255,255,72,148,0,0,0,0,0,0,0,0,0,0,38,33,76,126,177,255,0,0,0,3,0,0,0,0,3,27,23,0,0,3,15,123,0,0,0,52,0,0,0,13,0,0,0,10,0,0,0,0,0,0,0,90,chandelier
14,0,0,0,0,0,0,0,123,249,0,0,0,0,0,0,0,0,1,0,0,0,0,0,132,150,164,197,0,0,0,3,89,17,11,3,48,30,23,15,121,46,62,104,6,0,0,12,136,23,27,40,109,61,59,79,195,29,35,27,21,35,48,104,chandelier
255,23,0,0,0,0,0,0,255,162,0,32,0,0,0,0,0,0,0,0,0,0,18,0,178,185,186,219,0,0,0,0,105,60,28,3,188,93,37,9,133,97,88,79,7,0,0,3,122,73,40,15,185,128,68,31,63,37,30,20,8,9,5,7,chandelier
46,66,0,0,0,0,0,0,118,138,135,143,0,0,0,0,0,0,0,0,0,0,0,0,195,255,255,116,0,0,0,0,0,0,0,0,8,6,3,3,146,178,133,42,10,8,38,0,25,40,53,11,42,57,41,6,41,89,101,116,142,132,51,0,chandelier
0,0,0,0,0,0,0,0,0,123,0,11,0,0,0,0,4,6,0,0,0,0,0,0,202,181,188,255,0,0,0,0,60,56,23,0,41,76,55,14,183,109,80,82,34,5,3,0,74,45,17,5,62,40,21,12,152,67,42,20,13,13,12,5,chandelier
45,23,0,0,0,0,0,0,65,123,37,93,0,0,0,0,0,0,0,0,0,0,0,0,0,79,255,130,0,0,0,0,0,0,5,0,0,0,3,0,0,27,197,92,0,0,56,13,0,0,86,25,0,0,96,35,0,0,0,0,9,255,48,46,chandelier
55,0,0,0,0,0,0,0,63,151,0,28,0,0,0,0,0,0,0,0,0,0,0,0,85,80,119,93,7,0,0,0,3,0,5,3,46,64,243,90,138,115,78,7,64,18,3,0,59,51,46,5,157,215,255,87,95,173,130,91,70,63,0,0,chandelier
98,0,0,0,0,0,0,0,255,255,9,67,0,0,0,0,0,0,0,0,0,0,8,3,156,238,245,255,0,0,0,0,0,9,25,24,123,117,101,111,35,13,47,137,0,0,0,45,0,8,23,57,51,36,59,100,3,3,0,0,0,5,7,92,chandelier
0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,22,56,64,76,116,158,0,0,0,60,0,0,0,0,34,55,62,53,62,67,100,249,0,0,6,126,0,0,3,26,25,34,40,78,0,0,0,0,13,32,66,159,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,24,47,51,36,64,107,78,29,48,79,60,3,0,0,0,0,105,125,118,96,227,212,140,71,161,145,71,6,3,0,0,0,68,73,87,77,76,49,45,50,chandelier
44,48,0,0,0,0,0,0,200,148,116,94,0,0,0,0,0,0,0,0,0,0,12,0,182,197,209,116,0,0,0,3,0,0,0,0,255,128,27,5,3,11,11,19,0,0,0,7,0,0,0,5,3,0,7,12,0,0,0,0,0,0,5,9,chandelier
8,0,0,0,0,0,0,0,161,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,161,240,255,0,0,0,0,0,0,0,0,16,17,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,chandelier
3,0,0,0,0,0,0,0,129,82,8,22,8,0,3,3,0,0,0,0,0,0,0,0,149,223,205,105,41,56,40,3,5,9,57,25,93,108,74,20,58,168,198,83,31,52,57,30,18,70,131,59,79,149,133,40,21,22,40,116,156,116,60,61,chandelier
0,0,0,0,0,0,0,0,22,21,47,76,0,0,0,0,0,0,0,0,0,0,0,0,96,255,240,73,0,0,0,0,0,0,0,0,0,0,0,0,18,16,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,chandelier
0,0,0,0,0,0,0,0,33,28,10,5,0,0,0,0,0,0,0,0,0,0,0,0,63,159,203,44,6,22,17,7,0,0,0,0,0,3,0,0,13,78,255,26,3,25,25,10,0,0,0,0,0,3,57,0,0,0,0,3,39,0,0,0,chandelier
30,28,0,0,0,0,0,0,127,166,98,115,0,0,0,0,3,3,26,22,0,0,4,0,202,255,163,142,7,3,0,0,13,48,30,16,29,168,34,16,103,129,35,36,17,11,0,9,24,37,8,7,65,116,42,27,0,64,65,24,3,3,3,27,chandelier
21,3,0,0,0,0,0,0,61,110,3,37,0,0,0,0,0,0,0,0,0,0,0,0,102,112,131,221,0,0,0,0,2,0,0,0,43,56,60,86,133,126,138,249,0,0,0,0,20,3,0,0,147,145,142,181,57,34,7,7,0,3,7,45,chandelier
46,4,0,0,15,12,0,0,121,79,3,16,0,0,0,0,16,0,25,3,0,0,0,0,188,116,103,133,0,0,0,0,42,3,21,26,62,3,3,0,248,47,58,96,28,3,3,42,42,7,14,30,119,12,9,5,189,17,6,4,12,28,38,69,chandelier
0,0,0,0,0,0,0,0,40,60,0,3,0,0,0,0,0,0,0,0,0,0,0,0,139,255,209,107,0,0,0,0,0,0,0,0,46,93,29,7,97,152,79,35,0,3,0,9,0,0,0,0,66,101,43,1,0,6,0,0,4,0,0,10,chandelier
146,168,0,0,0,0,0,0,120,255,46,176,0,0,0,0,0,0,0,0,0,0,0,0,50,64,112,158,0,0,0,0,0,0,0,0,7,15,0,0,11,19,0,23,3,0,0,6,7,7,0,3,5,11,0,0,0,11,12,0,0,0,0,7,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,47,33,26,0,3,4,0,14,186,157,16,1,26,27,3,111,167,164,118,56,91,84,35,41,99,242,255,255,145,116,53,chandelier
39,8,0,0,0,0,0,3,189,117,51,83,0,0,0,0,26,49,5,3,0,0,0,0,224,255,187,139,7,3,3,7,51,74,68,51,90,136,106,58,139,109,64,69,31,6,3,5,64,53,31,30,126,141,108,100,83,33,26,29,16,22,36,62,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,152,93,39,0,0,0,0,0,0,0,0,0,0,5,0,195,255,180,94,0,27,9,5,0,8,21,10,3,28,43,33,9,19,85,207,112,68,57,53,chandelier
0,0,0,0,0,0,0,0,165,193,0,8,0,0,0,0,9,48,0,0,0,0,0,0,202,238,224,175,0,10,5,0,30,123,85,0,131,78,31,3,130,118,43,61,10,54,9,16,77,120,46,9,183,114,55,15,60,69,105,75,20,5,4,39,chandelier
0,0,0,0,0,0,0,0,105,48,6,3,0,0,0,0,0,0,0,0,0,0,0,0,224,237,238,47,0,0,0,0,3,3,0,3,8,0,3,0,129,154,110,32,0,0,0,9,20,8,0,11,40,32,14,3,31,29,9,14,6,0,0,25,chandelier
51,0,0,0,0,0,0,0,203,255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,198,201,232,255,0,0,0,3,5,0,0,0,74,34,17,13,173,53,51,130,5,0,0,21,64,0,0,8,210,19,7,31,140,85,1,0,0,0,0,70,chandelier
5,0,0,0,0,0,0,0,58,68,30,54,0,0,0,0,0,0,0,0,0,0,0,0,7,94,139,152,0,0,0,3,0,0,0,0,0,0,0,3,0,20,181,255,0,0,34,117,0,0,5,51,0,0,9,37,0,0,0,0,13,106,255,234,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,6,24,0,0,4,24,0,0,11,17,0,0,33,97,0,53,161,255,0,60,116,64,0,0,0,67,157,103,70,100,chandelier
1,0,0,0,0,0,0,0,20,9,0,0,0,0,0,0,0,0,10,5,0,0,0,0,113,129,127,93,0,0,0,0,57,61,19,0,20,19,31,14,255,227,221,161,4,0,0,0,72,12,3,3,228,198,203,145,138,164,49,48,41,38,36,53,chandelier
255,43,0,0,0,0,0,0,255,90,6,33,0,0,0,0,0,0,0,0,0,0,7,0,154,25,8,64,0,0,0,5,0,0,0,0,61,0,0,5,86,0,0,29,31,0,0,22,40,0,0,11,67,0,3,13,92,0,0,0,0,0,0,27,chandelier
0,0,0,0,0,0,0,0,105,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,116,233,106,0,0,0,0,0,0,0,0,0,0,0,0,11,48,255,137,0,0,45,49,0,0,26,55,0,0,41,20,0,0,3,3,109,255,161,99,chandelier
1,0,0,0,0,0,0,0,51,38,6,11,0,0,0,0,0,0,0,0,0,0,0,0,119,122,71,29,0,0,0,0,0,0,0,0,0,0,0,0,143,89,42,38,17,3,3,7,78,11,5,9,66,5,0,0,255,138,101,85,82,75,55,49,chandelier
40,7,0,0,0,0,0,0,203,163,28,60,0,0,0,0,0,8,0,13,0,0,0,0,255,218,161,84,0,0,0,0,48,98,110,5,255,44,23,0,134,34,19,3,0,0,0,0,58,62,26,0,174,71,27,7,0,7,0,0,3,0,0,0,chandelier
154,141,0,0,0,0,0,0,205,186,160,139,0,0,0,0,0,0,0,0,0,0,0,0,128,240,255,221,3,0,0,22,0,0,0,11,3,3,9,7,48,65,98,162,5,8,15,81,2,0,0,71,3,20,22,72,3,8,19,20,18,29,85,173,chandelier
32,3,0,0,0,0,0,0,102,61,31,25,0,0,0,0,0,0,0,0,0,0,0,0,176,170,119,19,6,0,0,0,46,0,3,0,27,3,0,0,181,119,65,11,61,5,0,0,128,19,40,0,117,54,37,3,255,88,54,45,53,25,9,0,chandelier
0,0,0,0,0,0,0,0,45,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,178,160,108,0,0,0,0,8,16,17,14,3,6,14,11,255,198,182,122,154,16,9,6,53,63,59,62,48,85,113,92,157,106,90,90,80,66,55,59,chandelier
93,22,0,0,0,0,0,0,182,206,110,194,0,0,0,0,0,0,0,0,0,0,0,0,255,246,255,231,0,0,0,3,5,0,0,0,16,0,0,0,203,82,68,106,68,7,3,25,120,0,0,3,74,5,0,0,255,33,9,7,5,7,9,37,chandelier
0,0,0,0,0,0,0,0,32,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,114,108,56,0,0,0,0,0,0,0,0,0,3,0,0,122,131,118,52,0,3,7,28,16,2,11,25,94,42,25,0,24,255,54,53,67,82,63,100,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,165,176,127,0,0,0,0,0,0,0,0,0,0,0,0,186,255,209,149,0,0,0,0,0,0,0,0,23,28,5,3,0,55,52,5,0,5,5,8,chandelier
60,0,0,0,0,0,0,0,255,241,0,9,0,0,0,0,0,0,0,0,0,0,5,0,184,255,148,89,0,0,0,0,0,7,0,0,90,186,13,3,101,169,18,3,3,0,0,3,69,70,0,0,135,174,9,0,0,73,86,9,3,0,0,0,chandelier
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,121,205,255,0,0,0,0,0,0,0,0,32,54,79,61,54,77,120,197,1,1,0,0,1,0,0,6,52,67,98,125,2,0,0,1,5,11,27,81,chandelier
255,7,0,0,0,0,0,0,255,89,0,13,0,0,0,0,0,0,0,0,0,0,11,0,255,126,71,62,3,0,3,11,13,0,0,0,87,4,0,0,163,34,43,72,63,6,26,59,104,0,0,17,125,0,0,0,241,24,5,0,3,3,24,81,chandelier
0,0,0,0,0,0,0,0,105,73,0,0,0,0,0,0,17,49,0,0,0,0,0,0,108,255,255,52,11,57,105,137,58,97,144,166,29,30,11,3,80,164,183,92,49,105,172,161,57,117,149,162,56,65,55,20,4,81,74,84,119,93,74,59,chandelier
19,7,0,0,0,0,0,0,205,157,149,128,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,245,0,27,56,5,0,0,0,2,3,0,0,0,111,121,255,133,12,50,106,32,2,3,25,14,7,5,7,8,33,13,7,22,40,74,28,22,chandelier
221,3,0,0,0,0,0,0,255,255,5,48,0,0,0,0,0,0,0,0,0,0,7,0,72,173,255,234,0,53,175,189,0,10,12,15,7,0,0,0,6,62,72,44,0,46,81,71,0,8,9,9,0,0,3,0,0,5,7,14,7,1,8,3,chandelier
141,0,0,0,0,0,0,0,255,139,31,42,0,0,0,0,0,0,0,0,0,0,0,0,255,127,60,65,3,3,0,0,0,0,0,0,34,0,0,0,196,9,0,19,26,0,0,0,0,0,0,0,39,0,0,0,84,0,0,0,0,0,0,3,chandelier
3,0,0,0,0,0,0,0,188,255,0,3,0,0,0,0,0,0,0,0,0,0,0,0,128,220,255,228,0,0,0,0,0,0,0,0,4,1,4,0,5,10,18,52,0,0,0,8,0,0,0,6,0,0,6,0,0,0,0,0,0,0,3,25,chandelier
0,0,0,0,0,0,0,0,85,89,57,78,0,0,0,0,0,0,0,0,0,0,0,0,149,255,129,82,0,0,0,0,0,0,0,0,0,0,0,0,58,24,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,chandelier
34,0,0,0,0,0,0,0,67,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,29,46,47,0,0,0,3,0,5,23,117,0,18,26,33,3,26,9,43,0,3,19,50,0,125,151,255,7,49,30,60,0,120,81,49,65,78,142,10,0,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,31,33,19,0,0,0,3,3,0,0,0,3,3,3,3,146,219,144,50,49,88,67,11,79,44,41,5,22,5,3,4,255,255,255,255,255,78,11,35,chandelier
21,0,0,0,0,0,0,0,46,9,5,0,0,0,0,0,47,0,0,0,0,0,0,0,60,55,50,48,7,17,29,32,183,214,172,139,29,12,8,3,104,80,101,98,89,137,198,227,239,255,255,255,86,37,33,21,223,138,128,134,147,175,211,196,chandelier
0,0,0,0,0,0,0,0,67,54,0,0,0,0,0,0,0,0,0,0,0,0,3,0,142,134,103,67,0,0,0,0,0,0,0,0,87,47,40,38,139,23,12,39,0,0,0,12,10,0,0,6,190,18,16,44,171,0,0,0,3,3,3,46,chandelier
18,0,0,0,0,0,0,0,90,95,42,51,0,0,0,0,0,0,0,0,0,0,0,0,60,125,232,255,0,0,0,0,0,0,0,0,0,0,3,6,23,19,122,236,0,0,0,46,0,0,0,43,0,3,8,66,3,0,0,0,21,25,43,252,chandelier
0,0,0,0,202,240,0,0,14,34,13,24,0,0,0,0,170,137,223,144,0,0,0,0,47,87,116,89,0,0,3,0,114,170,196,192,3,7,11,11,47,78,105,112,5,15,36,58,51,91,104,137,36,58,59,64,3,39,41,48,55,61,60,123,chandelier
36,0,0,0,0,0,0,0,255,122,0,3,0,0,0,0,0,0,0,0,0,0,0,0,184,255,255,196,0,0,4,20,0,0,3,0,7,9,10,5,47,100,209,238,0,3,48,128,0,0,38,58,5,14,38,41,0,3,3,5,25,132,255,95,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,173,chandelier
79,7,0,0,0,0,0,0,115,120,11,25,0,0,0,0,0,0,0,0,0,0,0,0,119,115,155,153,0,3,0,11,7,0,3,3,9,0,3,0,156,92,127,194,78,49,56,123,49,26,16,27,53,3,3,13,255,102,87,70,82,104,134,236,chandelier
105,51,3,0,0,0,0,55,255,80,120,143,56,87,7,7,35,2,0,0,0,0,129,0,225,255,153,79,139,174,160,71,94,60,120,3,104,63,6,0,85,109,46,17,110,127,86,21,79,55,78,0,62,37,22,3,35,27,18,45,42,5,0,15,chandelier
10,0,0,0,0,0,0,0,40,8,8,3,0,0,0,0,0,57,0,1,0,0,0,0,45,79,75,52,0,3,16,19,0,24,165,255,3,4,3,0,5,64,79,63,0,43,76,100,0,40,111,193,0,24,33,25,0,3,12,43,50,53,61,88,chandelier
